"","index","UNITID","UGDS_BLACK","UGDS_HISP","COMPL_RPY_5YR_RT","NPT4_PUB","ADM_RATE","RET_FT4","DEBT_MDN","PCTPELL","MD_EARN_WNE_P10","grad_total","C150_4_BLACK","C150_4_HISP"
"1025",1025,144564,-0.080737987900486,-0.49466034066936,NA,-0.938789564819024,NA,NA,-1.46208366399172,-0.8138962193081,-0.51806819141382,NA,NA,NA
"1026",1026,144573,0.00248235537735581,-0.514426877217114,-0.859191042666659,-0.595560414825376,NA,NA,-0.712597953133516,0.964442941568997,-1.10136244740706,NA,NA,NA
"1027",1027,144740,-0.475033304179458,0.0605996405357319,1.21930404480721,1.53820898070163,0.0355810617754594,0.840906666219633,1.53585917944111,-0.804159170642272,1.19750314974278,1.12674288297065,0.945538670874727,0.989961451886135
"1028",1028,144795,-0.69443239100286,0.0839600928194412,-0.00853285949520176,-0.607656023370056,NA,NA,-0.634464067776548,0.978163328325391,-0.799421891363502,NA,NA,NA
"1029",1029,144865,-0.449666675479795,0.107769784570145,0.774247532123376,-0.778555266678753,NA,NA,-1.08734080856262,-1.29366716266071,0.106399776767183,NA,NA,NA
"1030",1030,144883,1.80084282161136,0.210645622511865,-1.46656697565838,1.75150788407017,NA,-2.03011116564836,-0.931073037848684,1.18441172279247,-0.675900754800227,-1.2290341908419,-1.17240153494712,-1.17714932590289
"1031",1031,144892,-0.00953341611195828,-0.482980114527505,1.30647718031355,0.180639496945024,-0.927428256940982,0.247484607683271,1.39045895153462,-0.60322189362928,0.483825471821635,0.594148907189418,0.109309874273118,0.0641680336758376
"1032",1032,144944,-0.62901319067215,0.699867402068779,0.499475639588254,-1.31141234417931,NA,NA,-1.33869957884169,-0.803716577521098,-0.106331069536236,NA,NA,NA
"1033",1033,144962,-0.646369305045604,-0.0314944501981224,1.36597578333677,0.632729123840787,-0.0682822693187092,0.557740584885314,1.20795918094065,-1.0316520349257,1.06711972781488,1.27960319633746,1.41139761824094,0.772557760577399
"1034",1034,144971,-0.606316733414557,-0.624939786097739,1.23389762786442,0.238646393836713,-0.2228806838045,-0.317825294763944,1.53585917944111,-0.512932896909786,0.181884915778073,0.423092423839326,-1.53238344882101,-0.460679107819942
"1035",1035,145099,-0.75184107700736,0.685491739124957,0.569055301376337,-0.338171067406874,NA,NA,-0.47135723995103,0.508129433638612,0.209334057236579,NA,NA,NA
"1036",1036,145239,-0.518646104399932,0.680550104988019,0.945794180296286,0.430875527482265,-0.118060086985961,NA,0.0623702718938726,0.381105207861677,0.113262062131809,NA,NA,NA
"1037",1037,145275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1038",1038,145309,-0.496394675716017,-0.728264863506454,NA,-0.557582805201221,NA,NA,-0.600175096504784,0.964442941568997,-1.19057215714721,NA,NA,NA
"1039",1039,145336,0.799973559408867,-0.256114183695328,0.859681987106346,NA,1.19435122112561,NA,0.224259185439246,-0.0769786725534043,0.559310610832526,NA,NA,NA
"1040",1040,145354,-0.736710105502298,-0.673457648533136,NA,NA,1.47722324267701,NA,0.247680613903565,0.505473874911568,NA,NA,NA,NA
"1041",1041,145372,-0.431865532532664,-0.506789806278209,NA,0.459098614086517,-0.644077602527397,-0.0157473993332894,0.692687754725626,-0.582862610055277,0.229920913330458,0.0661141014467018,0.00423191273168328,1.33511386091965
"1042",1042,145406,-0.510190561500044,0.493666486718344,-0.240047149184982,1.12383684281616,NA,NA,-0.931260409276398,-0.647923798867853,-0.943529884020657,NA,NA,NA
"1043",1043,145424,-0.122125645252568,-0.16671552976344,0.367864566911254,0.470283800482672,NA,NA,-0.634464067776548,0.380220021619329,-0.86118245964514,NA,NA,NA
"1044",1044,145433,-0.567154218930866,0.844073270973984,0.123903271848337,0.468593016492556,NA,NA,-0.276584640841753,-0.652792323200767,-0.758248179175744,NA,NA,NA
"1045",1045,145460,-0.307702560476418,-0.200857729255015,0.783295799837212,1.2604001650948,NA,-0.888246498318276,2.65371711718613,-0.0663564376452287,0.161298059684194,-0.553389916653803,-0.806027045466149,-0.933195449283884
"1046",1046,145497,-0.845297077479803,-0.728264863506454,NA,1.70260520866373,1.13452211335247,-2.44974898654273,-1.08734080856262,-0.00704895940791399,-0.984703596208415,-2.04675555306418,NA,NA
"1047",1047,145521,-0.444771361169334,-0.58630519193622,0.51395489171396,-1.25795755803024,NA,NA,-1.27471223627717,-0.419988341463248,-0.428858481673676,NA,NA,NA
"1048",1048,145558,NA,NA,NA,NA,NA,NA,NA,NA,7.181415987697,NA,NA,NA
"1049",1049,145600,-0.494169532847625,0.459524287226769,1.2883172694711,-0.250640480841613,0.25575217838061,0.459603603628655,0.692687754725626,-0.0911416524309724,1.25240143265979,0.507718793189166,0.202002220575829,0.414322651535925
"1050",1050,145619,-0.425190103927489,-0.255215704761339,1.03691896039094,0.518145993433662,0.384504418308405,0.106412697126823,0.727819897422105,-0.73068871252739,1.24553914729517,0.193877514920539,0.360218466851145,-0.321002045970259
"1051",1051,145628,NA,NA,NA,NA,NA,NA,-1.51829509230609,NA,3.28363790058921,NA,NA,NA
"1052",1052,145637,-0.603201533398808,-0.333383372018366,1.46197432273244,0.342954759996207,-0.4832569608332,1.16342976607876,1.44217346558384,-1.44414882385986,1.62982712771424,1.76543426285388,1.45175075176065,1.33357471974224
"1053",1053,145646,-0.64191901930882,-0.422782025950254,1.50549380841563,1.17521066405432,-0.41672699298947,1.08982703013626,2.61324488879979,-1.50921001267244,1.47885684969246,1.54080943659701,0.817687158733057,0.394698601523986
"1054",1054,145682,-0.308592617623775,-0.543178203104756,0.530671389854637,-0.911606960670228,NA,NA,-1.45627514973257,-1.10423730679824,-0.1749539231825,NA,NA,NA
"1055",1055,145691,-0.286786217513538,-0.344614358693227,NA,0.130826399390054,-0.718265696166089,0.285819365986654,1.659992750302,-0.716083139528648,0.305406052341349,0.996466614755034,0.46529642839258,1.33511386091965
"1056",1056,145707,-0.765191934217709,-0.64740175944746,0.289632944967075,-1.96054333607711,NA,NA,-1.46208366399172,-0.632875632747938,-0.312199630475028,NA,NA,NA
"1057",1057,145725,-0.575164733257076,-0.0984311307802896,1.47848059706389,0.5109926765524,-0.887223096517433,0.822505982234009,2.23850203337068,-0.981639012233043,2.5013373690218,0.787093298608491,0.687438430738731,0.796414448827208
"1058",1058,145770,2.17021653776435,0.0417315829219666,0.770675847613074,0.253213148213101,NA,-1.05845282518529,-0.244169383847135,1.05871527637906,0.284819196247469,-0.189853578529187,-1.53238344882101,2.10468444962314
"1059",1059,145813,-0.516865990105218,-0.333383372018366,1.44017316278677,0.561065894721234,0.227034206649504,0.53933990089969,1.25480203786928,-1.17549479930725,0.868113452240714,1.17207588922712,0.735382747791858,0.67135922816289
"1060",1060,145831,-0.735820048354941,-0.195916095118077,0.543516698946532,-1.05870516781036,NA,NA,-1.12518983696096,-0.82717401294332,-0.298475059745775,NA,NA,NA
"1061",1061,145886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1062",1062,146010,1.58411390623003,-0.453779549172869,-0.663399586562958,0.184541306152985,NA,-1.29101702555915,4.470095737451,0.970639245265433,-0.490619049955314,-1.53102518559116,-1.1871843660385,-1.12751202293152
"1063",1063,146205,-0.341079703502291,-0.560249302850544,0.430597470862744,-1.55826680673632,NA,NA,-1.62603366324196,-1.31269866687119,-0.524930476778446,NA,NA,NA
"1064",1064,146241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1065",1065,146278,-0.633463476408933,-0.665371338127236,0.431412184020186,-0.902242618571121,NA,NA,-1.22786937934853,-0.157088027485897,-0.32592420120428,NA,NA,NA
"1066",1066,146296,-0.405608846685644,0.210196383044871,0.78973282296596,-1.44771554584409,NA,NA,-1.22786937934853,-1.35208945465567,-0.181816208547126,NA,NA,NA
"1067",1067,146339,-0.502180047173835,-0.138413443342792,1.33981367030228,0.527250214918905,0.190658109123435,-0.0796386631722601,0.926902039368817,-0.412021665282116,0.476963186457009,0.105969605306083,0.46529642839258,0.624800207546329
"1068",1068,146348,-0.123905759547281,-0.256114183695328,0.384319099130629,-1.31856566106057,NA,NA,-1.18908349381162,-0.446986521854861,-0.360235628027412,NA,NA,NA
"1069",1069,146366,-0.508410447205331,-0.613259559955884,NA,-1.30139770054554,NA,NA,-1.27471223627717,-1.08210765073954,-0.51806819141382,NA,NA,NA
"1070",1070,146393,-0.0117585589803498,-0.134370288139842,1.06986106722905,2.32260269180875,0.687957652933764,0.12583564133387,0.504566841300216,-0.578436678843537,0.394615762081492,-0.70134983866327,-1.32222752573814,-1.04362882876284
"1071",1071,146418,0.0127180125719567,-0.186482066311194,0.407158803387082,-0.97364572707681,NA,NA,-1.15198395112414,-0.61428672165863,-0.0514327866192243,NA,NA,NA
"1072",1072,146427,-0.49283444712659,-0.156832261489563,NA,0.684493125999738,-0.0429147276228985,0.905309060169316,2.20655520494535,-1.06838726398315,0.60734660838491,1.57033268638822,1.71384635165107,1.23006747556162
"1073",1073,146454,-0.845297077479803,-0.497805016938321,NA,-0.822125469500986,NA,NA,-0.337855097704411,0.654627756747204,-1.09450016204244,NA,NA,NA
"1074",1074,146472,-0.501289990026478,0.667971399912176,0.682743273726863,-1.43444939453702,NA,NA,-1.35284612163414,-1.49017850846196,-0.140642496359368,NA,NA,NA
"1075",1075,146481,-0.547572961689021,-0.04856554994391,1.40976091650958,0.862545686189698,-0.667051979912282,0.754014547398633,2.56640203187115,-0.885153711817113,0.977910018074736,1.01427254595134,1.22321617380742,1.0053528636602
"1076",1076,146490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1077",1077,146506,-0.629903247819506,-0.652792633051393,0.581857012153611,-1.38190503053648,NA,NA,-1.46208366399172,-1.12282621788755,-0.339648771933533,NA,NA,NA
"1078",1078,146533,-0.416734561027601,-0.661777422391281,NA,NA,NA,NA,1.23138060940496,-0.11415649473202,NA,NA,NA,NA
"1079",1079,146603,-0.389587818033225,-0.655038830386365,0.336791259003635,-1.28006781020869,NA,NA,-1.46208366399172,-1.27286528596553,-0.552379618236952,NA,NA,NA
"1080",1080,146612,-0.535112161626029,0.0893509664233742,1.23285112372671,0.342694639382343,-0.345889329386073,0.60578681529222,1.53445389373325,-0.955968611204951,0.936736305886978,0.719322889000561,0.172436558393068,0.143049019017945
"1081",1081,146667,-0.45901227552704,-0.565640176454477,1.0973427646234,0.209903066004733,-1.03177022089734,0.608342465845779,1.48901632251247,-0.0459971540712249,-0.339648771933533,0.189752125079755,-0.200730042670431,-0.204027316487328
"1082",1082,146676,0.958848760212019,-0.500500453740287,0.64627917060268,0.11079711212252,-0.617274162245031,-0.875979375661194,-0.337855097704411,0.268243961962309,-0.195540779276379,-0.8009966862571,-1.0309657996404,-1.39339866132857
"1083",1083,146685,-0.326393760570907,-0.619548912493806,0.212458053439543,-1.48764406007222,NA,NA,-1.08734080856262,-0.80283139127875,-0.32592420120428,NA,NA,NA
"1084",1084,146700,0.265939270994909,1.65899366410185,-0.631446919553614,-0.369125420456699,NA,NA,-0.00995509920394464,1.34507302577863,0.573035181561778,NA,NA,NA
"1085",1085,146719,-0.677966333776763,-0.135268767073831,1.33998992268803,1.84176973708101,-0.277444830093603,0.792860435812727,2.00428774872749,-1.1082206448888,1.22495229120129,1.19363049688897,0.880014770902122,0.887608563588571
"1086",1086,146728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1087",1087,146755,-0.757626448465178,-0.617751954625829,NA,NA,-0.574197204648371,NA,0.833216325511541,-0.82274808173158,0.785766027865197,0.460972825898959,NA,NA
"1088",1088,146791,3.25119094322894,-0.430868336356154,-1.8663935392204,-0.708842942163181,NA,NA,-1.12893726551525,1.95762190548343,-0.76511046454037,NA,NA,NA
"1089",1089,146807,-0.0108685018329932,0.816220424020331,NA,0.00804946964621023,NA,NA,-0.337855097704411,0.538668358999618,-1.1631230156887,NA,NA,NA
"1090",1090,146816,1.85424625045276,-0.139311922276781,-1.52457804812385,-0.0365612156314787,NA,NA,-0.050802070445717,0.568322098118275,-0.243576776828764,NA,NA,NA
"1091",1091,146825,-0.299247017576531,-0.489718706532421,1.03530852889689,0.227331147133626,0.441940361770618,0.0491661247271052,1.53585917944111,0.220001311754344,0.305406052341349,-0.643499810947245,-0.987416378317143,0.822195063548774
"1092",1092,146977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1093",1093,147004,-0.7571814198915,-0.0773168758315522,0.792518073446395,-1.02410912616644,NA,NA,-1.36839795013445,-1.22683560136343,-0.216127635370258,NA,NA,NA
"1094",1094,147013,-0.222702102903863,-0.534193413764868,1.06654630320821,0.162431053974539,-0.382265426912141,0.282241455211671,0.973744896297455,-0.751933182343741,0.744592315677438,0.233914049444544,0.132482960848796,-0.643836907931372
"1095",1095,147031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1096",1096,147129,-0.403828732390931,-0.599782375946052,NA,1.46030285684934,-1.2098216456302,0.401845901118224,1.90825989202378,-0.377056808709371,NA,NA,NA,NA
"1097",1097,147165,0.149341784691194,-0.613708799422879,-0.493175296874211,0.509952194096943,0.902863808054879,1.49719772837354,1.44217346558384,0.570977656845319,-0.408271625579797,-0.372218277902155,-0.806027045466149,NA
"1098",1098,147244,-0.227597417214324,-0.458721183309807,1.10734739685695,0.344645543986324,-0.306641434686894,0.599653253963679,2.08495114835861,-0.578879271964711,0.62793346447879,0.628067685034134,0.0489799419812677,0.822195063548774
"1099",1099,147341,-0.341524732075969,-0.128530175068915,1.34761667828397,0.120031393914695,-0.00366683292371952,0.173370741630065,1.81691632101294,-0.482393971548781,0.45637633036313,0.451877280583993,-1.19956998127723,-0.460679107819942
"1100",1100,147369,-0.673961076613658,-0.514876116684108,NA,0.67057667315801,0.140401658593999,0.816372420905468,NA,-0.593484844963452,NA,1.83898286306726,-0.533543510214215,1.46324736393878
"1101",1101,147378,-0.415844503880245,0.251975653475351,0.374922018464177,-1.36135550204121,NA,NA,-1.08734080856262,-1.10423730679824,-0.0857442134423563,NA,NA,NA
"1102",1102,147396,-0.792783705785764,-0.46411205691374,NA,0.562626618404419,NA,NA,0.13057347158197,-0.165497296788203,0.758316886406691,NA,NA,NA
"1103",1103,147411,-0.707783248213209,3.01345065708999,NA,-1.55969747011257,NA,NA,-0.993655094705344,0.202297586907384,-0.161229352453247,NA,NA,NA
"1104",1104,147439,0.705627501789067,-0.728264863506454,-0.311544623749069,-0.74643037086654,NA,NA,-0.337855097704411,0.762177885192483,-1.22488358397034,NA,NA,NA
"1105",1105,147536,0.836910931024165,0.543532067554724,0.884974279451755,-0.162459592741691,1.35469322995762,-0.963893754703618,0.525646126918103,-0.121680577791977,0.634795749843416,-0.667295222118793,NA,-1.74316849389431
"1106",1106,147590,-0.579615018993859,-0.258809620497294,NA,NA,NA,NA,-0.337855097704411,-0.599238555538714,0.408340332810745,NA,NA,NA
"1107",1107,147642,-0.761186677054604,0.543082828087729,NA,-1.07886451538483,NA,NA,-1.46208366399172,-0.558519988390707,-1.11508701813632,NA,NA,NA
"1108",1108,147660,-0.666395590861127,-0.293401059455864,1.41732342323543,0.858123635754008,-0.444966331858391,0.38600086768616,1.68547526447118,-1.2188689251823,0.861251166876087,0.761727303037051,1.13132289945559,0.0433896277808433
"1109",1109,147679,-0.445216389743013,0.169764831015374,1.35558107642337,0.261927188777548,-0.695291318781203,0.436602748646625,1.25480203786928,-0.684216434804121,0.662244891301922,0.345285133053229,-0.276641878004548,-0.234040569446765
"1110",1110,147697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1111",1111,147703,-0.119900502384176,-0.0804615521005131,1.24037471178677,0.411106360828595,-0.873342743514064,-0.00910270789403606,0.973744896297455,-0.392990161071634,0.751454601042065,0.128213296539857,-0.417678077335827,-0.0493436281579272
"1112",1112,147749,1.22008053296118,0.630235284684645,-0.738379264752499,1.33219345452129,1.16754778084324,NA,1.38324515156761,1.85759586009811,-0.216127635370258,NA,NA,NA
"1113",1113,147767,-0.587625533320068,-0.241289281284512,1.47897418995655,1.50257245660225,-2.68161769684941,1.33670287361005,1.16111632401201,-1.73537509759235,2.1650853861551,2.23953757291432,2.1705159715821,1.66256614641298
"1114",1114,147776,-0.382022332280694,0.886751020338453,1.05611532874664,0.114568861023549,-0.551701460125671,-0.529944290709327,-0.0567979561325827,-0.214625133238516,0.236783198695085,-1.28941408825727,-1.22514028370556,-1.07056379936746
"1115",1115,147800,-0.58718050474639,-0.0139741109853403,NA,-1.27187401087197,NA,NA,-1.46208366399172,-1.49106369470431,0.257370054788964,NA,NA,NA
"1116",1116,147819,-0.845297077479803,-0.65458959091937,0.158157429426722,-1.20983524446539,NA,NA,-0.275460412275465,0.665249991655379,-0.929805313291404,NA,NA,NA
"1117",1117,147828,-0.47458827560578,-0.428172899554187,NA,0.31759300014446,0.256230811242795,0.315976042518648,1.44217346558384,-0.897988912331159,0.387753476716865,0.436595393981559,-0.682170893078907,-0.332160819506459
"1118",1118,147916,-0.125240845268316,-0.447939436101941,0.449690094414375,-1.20333222911879,NA,NA,-1.27471223627717,-0.895775946725289,-0.222989920734884,NA,NA,NA
"1119",1119,147970,1.76702065001181,-0.402566249935506,0.176105668973441,-0.139048737493924,NA,NA,0.224259185439246,-0.750605402980219,-0.799421891363502,NA,NA,NA
"1120",1120,148007,1.73141836411755,-0.166266290296446,0.348696179337977,-1.02488948800803,NA,NA,-1.08734080856262,-0.328371565380232,-0.291612774381148,NA,NA,NA
"1121",1121,148098,-0.772312391396562,0.229064440658636,NA,-0.416077191259165,NA,NA,-0.632402982071687,0.363844076135891,NA,NA,NA,NA
"1122",1122,148131,-0.390032846606903,-0.573726486860376,1.33478773285688,0.129525796320733,0.947376664238094,0.252084778679677,0.692687754725626,-0.500982882638088,0.374028905987613,0.0986054807107225,-0.289427029218715,-0.204027316487328
"1123",1123,148140,-0.68642187667665,-0.63212761756965,-2.06466490330433,0.388345807115488,NA,NA,0.588040812347049,-1.40343025671186,-0.373960198756665,NA,NA,NA
"1124",1124,148177,0.492013786423484,0.253772611343329,0.221858234629606,1.35664479222451,NA,-1.25626017803075,0.255550213867576,0.483344218852869,0.0309146377562925,-1.00035101407609,-0.893125888112662,-0.0939787223027295
"1125",1125,148256,-0.561813876046727,-0.679297761604063,-0.236929356082728,-1.20528313372277,NA,NA,-1.36839795013445,-0.73068871252739,-0.456307623132182,NA,NA,NA
"1126",1126,148292,-0.116785302368428,-0.686036353608979,-0.0194429298649181,-1.33469313912015,NA,NA,-1.38975829289391,-0.669610861805379,-0.415133910944424,NA,NA,NA
"1127",1127,148335,0.372301100104022,0.568689477706411,0.188400815048458,0.522177862948555,-2.14459162547772,-1.03647423042469,0.299207756525067,0.332862557653711,-0.0720196427131035,-0.0458135138209915,-0.233092456681291,0.51244290159562
"1128",1128,148380,-0.432310561106342,-0.0391315211370273,0.752356561117028,-1.16028226752428,NA,NA,-1.46208366399172,-0.716083139528648,-0.113193354900862,NA,NA,NA
"1129",1129,148399,0.463086929134395,-0.322601624810501,0.418481673920563,0.994296777111852,NA,NA,-0.337855097704411,1.20211544763943,-0.703349896258733,NA,NA,NA
"1130",1130,148405,-0.434090675401055,-0.507239045745204,NA,0.681371678633369,-0.686197294399686,-0.338781629303126,1.3953306086552,-0.0920268386733203,0.442651759633877,-0.268892434165078,-1.06252914170037,0.822195063548774
"1131",1131,148487,0.0167232697350614,0.258714245480267,0.992564087256709,1.05074295032036,0.407000162831105,-0.290224268785508,1.07792341010675,-0.420430934584422,0.813215169323702,-0.650732368090817,-0.703346299777371,-0.727720102100053
"1132",1132,148496,-0.56359399034144,1.26411217261376,1.21824393710193,0.0564319038249282,-0.405239804297027,0.509694354478407,1.3953306086552,-0.463362467338299,0.669107176666548,0.741347558122332,-0.236688280460276,0.603252231062632
"1133",1133,148511,-0.390477875180582,0.452336455754858,NA,NA,NA,NA,2.22875871912953,-0.891792608634723,2.78269106897148,NA,NA,NA
"1134",1134,148575,-0.767417077086101,-0.627635222899706,NA,NA,NA,NA,0.692687754725626,-0.711214615195734,1.46513227896321,NA,NA,NA
"1135",1135,148584,-0.490609304258199,-0.0512609867458764,1.33443853955467,0.171795396073646,-0.889137627966173,0.526561648131896,1.62954489329839,-0.848418482759672,0.847526596146834,0.422974379460346,-0.390909166981165,0.180757977864416
"1136",1136,148593,-0.770532277101849,-0.690528748278923,NA,NA,NA,NA,0.692687754725626,-1.49858777776426,NA,NA,NA,NA
"1137",1137,148627,-0.201785759940983,0.521519333671998,1.03450850964254,0.0423853906762682,-0.933171851287203,0.208638719269177,1.3953306086552,-0.12079539154963,0.710280888854306,0.159888097543826,-0.0169434939667807,-0.310612843022762
"1138",1138,148654,-0.193330217041096,-0.449736393969919,1.13305422656572,-0.805607810520617,-0.361684213838182,0.432513707760931,0.648749154926564,-0.726705374436824,0.669107176666548,-0.0740248584463079,0.109709410248561,-0.826994708042803
"1139",1139,148672,-0.662390333698022,-0.119096146262032,0.703369432873652,-1.11918321053376,NA,NA,-1.46208366399172,-0.592599658721105,-0.277888203651896,NA,NA,NA
"1140",1140,148821,-0.182204502699138,-0.614158038889873,NA,-0.672556116529143,NA,NA,NA,-0.713870173922778,-0.648451613341721,NA,NA,NA
"1141",1141,148849,-0.424300046780132,-0.18198967164125,NA,1.70793768124794,-1.52332617036144,-0.419540186795585,3.03483060115753,-0.165054703667029,NA,-0.477330464067213,NA,NA
"1142",1142,148876,-0.761631705628283,3.09611071901697,NA,-1.23623748677259,NA,NA,NA,0.751555650284307,-0.545517332872325,-0.931236444923772,-0.866356977758,-0.523014325504925
"1143",1143,148885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1144",1144,148937,-0.676186219482049,-0.622244349295773,NA,-0.936838660215043,NA,NA,NA,-0.520456979969744,-0.332786486568907,NA,NA,NA
"1145",1145,148955,-0.657940047961239,3.5278298467986,-0.0152542422348444,-0.30279466392136,-0.0544019163153409,NA,-1.5042422352275,1.1038597747388,-0.312199630475028,NA,NA,NA
"1146",1146,148982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1147",1147,148991,-0.526656618726141,-0.604274770615996,NA,-1.34015567201129,NA,NA,-1.27471223627717,-0.94578896941795,-0.332786486568907,NA,NA,NA
"1148",1148,149028,-0.596081076219956,-0.379655037118791,NA,NA,NA,NA,1.53585917944111,-0.611631162931586,1.69844998136051,NA,NA,NA
"1149",1149,149204,-0.53466713305235,-0.414695715544355,-0.611782606276799,-0.518694773428542,NA,NA,-0.275460412275465,-0.142039861365981,-1.2935064376166,NA,NA,NA
"1150",1150,149222,0.0581109270871432,-0.375611881915841,1.11162341976854,0.0661864268448311,0.593188346221113,-0.131262804354149,0.692687754725626,-0.438577252552556,0.573035181561778,-0.184913551885195,-0.291025173120486,-0.16901185470132
"1151",1151,149231,-0.192440159893739,-0.556655387114589,1.29492511273012,0.128355253558345,0.853085990387628,0.0987457454661469,0.552159183939712,-0.752375775464916,0.476963186457009,0.135905379355297,-0.062091059191808,-0.139768172330587
"1152",1152,149310,3.15105951415132,-0.270040607172155,-2.22393376013401,0.0352320737950061,1.47722324267701,NA,0.06761667186988,2.07092574450398,-0.826871032822008,NA,NA,NA
"1153",1153,149329,-0.845297077479803,-0.728264863506454,NA,-1.24013929598056,1.47722324267701,1.49719772837354,NA,-1.03386500053157,NA,-1.2972033757409,NA,NA
"1154",1154,149365,2.03092259420304,-0.0602457760857646,NA,-1.1083882050584,NA,NA,NA,0.419610809403814,-0.463169908496809,NA,NA,NA
"1155",1155,149499,-0.845297077479803,-0.728264863506454,NA,-0.930075524254577,NA,NA,NA,-0.142039861365981,NA,NA,NA,NA
"1156",1156,149505,-0.391812960901617,-0.21253795539687,1.35068006844547,0.519836777423778,1.00912030345997,0.691656673891797,1.62954489329839,-0.784685073310617,0.60734660838491,0.503350049936908,-0.827202452164613,1.24969152557356
"1157",1157,149514,-0.227152388640646,-0.450634872903908,NA,0.623885022969409,1.47722324267701,0.345621588939931,0.411630613153798,-0.190282511573946,0.36030433525836,-0.0895228943103694,-1.19956998127723,-1.74316849389431
"1158",1158,149532,0.0100478411298869,0.822060537091258,0.543516698946532,-1.35173103932824,NA,NA,-1.29944526473549,-1.03120944180453,-0.113193354900862,NA,NA,NA
"1159",1159,149550,-0.0286696447801251,-0.557553866048577,0.215123582274728,-0.00703752595790614,NA,NA,-1.08734080856262,0.0181788484990037,-0.929805313291404,NA,NA,NA
"1160",1160,149639,-0.597861190514669,0.228615201191642,NA,1.02356034617156,0.332812069192413,0.815861290794756,2.94114488730025,-0.591271879357582,NA,1.32876450856241,1.13132289945559,2.10468444962314
"1161",1161,149727,-0.515530904384184,0.651798779100377,NA,-1.33742440556572,NA,NA,-1.34029223597727,-1.10335212055589,-0.25043906219339,NA,NA,NA
"1162",1162,149763,-0.505295247189583,0.212442580379843,NA,NA,NA,NA,1.7700734640843,-0.74175354055674,NA,NA,NA,NA
"1163",1163,149772,-0.0206591304539158,-0.302835088262746,1.20481624749385,0.292621421213509,0.024093873083017,0.0685890689341526,1.16111632401201,-0.38812163673872,0.566172896197152,0.367140148406786,0.377798049770625,0.21692779553348
"1164",1164,149781,-0.741605419812759,-0.488820227598433,NA,1.06153795579572,0.000640862835946532,1.15474055419666,1.91060203487022,-1.46406551431269,0.662244891301922,1.96132641057874,2.0826180569847,1.49710846984173
"1165",1165,149842,-0.658830105108596,0.204356269973943,0.731379343066727,-0.968703435413393,NA,NA,-1.08734080856262,-1.34899130280746,0.0720883499440509,NA,NA,NA
"1166",1166,150048,-0.338854560633899,-0.300588890927774,0.236643445907417,0.0259977920028314,NA,NA,-0.337855097704411,0.698887068864602,-0.236714491464137,NA,NA,NA
"1167",1167,150066,-0.594745990498921,-0.615505757290856,1.34658638675024,0.97309694708193,-0.68093233291565,0.201482897719212,1.94170569187083,-1.41759323658942,0.1887472011427,0.597799871233477,0.180027741926479,0.455494678031562
"1168",1168,150075,-0.527546675873498,0.234455314262569,NA,-1.00967243209698,NA,NA,NA,-0.142039861365981,NA,NA,NA,NA
"1169",1169,150136,-0.515975932957862,-0.556655387114589,1.30582392367269,-0.0776602726220026,-0.44305180040965,0.547006852560367,1.34417820888912,-0.850631448365542,0.408340332810745,0.571384185697497,0.233166026660361,0.248480189670323
"1170",1170,150145,-0.374011817954485,-0.444345520365986,1.08016516353837,0.280005571441101,0.0666921978174919,0.537295380456843,1.18566198104261,-0.0951249905215379,0.140711203590315,0.950088486623032,-0.987416378317143,1.0053528636602
"1171",1171,150163,-0.682416619513546,-0.57821888153032,1.5385533191942,1.96077491792382,-0.0323848046548261,0.99322343921174,2.56640203187115,-1.62516941042003,1.52003056188022,1.3674244961288,1.05900688790046,1.0053528636602
"1172",1172,150172,0.35182978571482,0.588456014254165,0.320274087791053,-0.628465672479182,-1.69228357071279,-0.66386037971581,0.458754527224008,-0.429282797007902,0.415202618175371,-0.980983327555842,-0.733311497935574,-0.918573608098518
"1173",1173,150215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1174",1174,150251,-0.462127475542788,-0.384147431788735,NA,0.775405280545232,NA,NA,0.971871182020309,0.216903159906126,-0.449445337767556,NA,NA,NA
"1175",1175,150288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1176",1176,150303,0.371856071530344,0.238498469465519,NA,-0.0247257277006633,NA,NA,-0.431540811561687,0.646218487444898,-0.991565881573041,NA,NA,NA
"1177",1177,150400,-0.590740733335816,-0.571929528992399,NA,0.92783596026958,-0.600043379206367,1.12253935722182,2.13732146240482,-1.4946044396737,1.01908373026249,1.55579558411412,1.66390435472074,1.14272121374378
