"","X","index","UNITID","UGDS_BLACK","UGDS_HISP","COMPL_RPY_5YR_RT","NPT4_PUB","ADM_RATE","RET_FT4","DEBT_MDN","PCTPELL","MD_EARN_WNE_P10","grad_total","C150_4_BLACK","C150_4_HISP","resid"
"2353",2353,2353,188429,-0.39359307519633,-0.0912432993083789,1.21962213738128,2.29711087165007,0.157153808770477,0.625720889609979,1.91060203487022,-0.992261247141219,1.26612600338905,1.96191966723953,0.627108498446881,0.698678984061865,-0.0026509729280646
"1556",1556,1556,161518,-0.752286105581038,-0.654140351452376,1.3164216736107,1.23933039537181,0.44959848756558,0.320065083404342,0.336682042067977,-1.26976713411731,0.428927188904624,1.24794350451076,0.46529642839258,0.180757977864416,-0.00399929771692401
"822",822,822,136950,-0.573829647536041,-0.0265528160611838,1.13508669883053,1.73108841588184,-0.567017711715594,0.60578681529222,2.28534489029932,-0.995801992110611,0.675969462031174,2.18102545542659,1.46413636699938,0.757935919392033,-0.00448151188927792
"1021",1021,1021,144281,-0.11367010235268,-0.294748777856847,0.745994664317406,1.6488903019008,0.92823134975069,0.0128758868665698,1.62954489329839,-0.669610861805379,0.0103277816624133,1.08220202082938,-0.489994088890959,0.0780203042725003,-0.00514401281220886
"2312",2312,2312,186876,-0.560033761752013,-0.26554821250221,1.1020743416912,0.610618871662341,-0.209957596525502,0.844995707105327,1.34848775172656,-0.778931362735355,0.95046087661623,2.28378122075755,0.494063018624456,0.761014201746847,-0.00574804288863984
"1751",1751,1751,168005,-0.596526104793634,-0.212987194863864,1.29031638696433,1.49190751143383,0.707102967421169,0.253618169011812,1.91060203487022,-1.04714279416679,1.25926371802442,1.00926685193123,0.777334025213343,0.0957204278126806,-0.00673971668656134
"3329",3329,3329,214777,-0.666395590861127,-0.481183156659528,1.36238420519368,1.62092733591041,-0.902060715245171,1.14707360253598,1.80754774962721,-1.61985829296594,1.01908373026249,2.75522452249857,1.27475631463953,1.15464955786868,-0.00711321924020925
"3071",3071,3071,207582,-0.216916731446045,-0.336528048287327,1.04378309615794,0.61634152516735,0.508470329614348,0.477493157503566,1.86375917794158,-0.484164344033477,0.154435774319568,1.20096901086845,0.271921016278305,-0.0116346693114561,-0.00825156808478328
"2718",2718,2718,198835,-0.153722673983727,-0.581363557799281,1.27147619577689,0.472234705086653,-0.159701145996065,0.277130154104553,1.53585917944111,-0.464247653580647,0.209334057236579,1.71550963428338,0.0266059273564755,0.0326156395389946,-0.00853212769312425
"2603",2603,2603,196097,-0.56092381889937,-0.252969507426367,1.24007928481179,-0.288618090465768,-1.33043712690084,0.951821900244086,0.880059182440179,-0.871875918181893,1.52003056188022,1.79152762374665,1.45694471944141,0.645193828146972,-0.00937954085503689
"3319",3319,3319,214652,-0.716683819686775,-0.468604451583684,1.36238420519368,-0.31749147860468,0.333769334916783,-0.0239254811046774,1.80754774962721,-0.247377024205391,1.01908373026249,1.33679875417181,-1.53238344882101,-0.204027316487328,-0.00940907535195704
"3029",3029,3029,206622,-0.403828732390931,-0.509036003613181,1.43063376986689,1.55589718244439,0.192094007709991,0.71261300843098,1.72323060715566,-1.57825453957558,0.991634588803989,2.29904282839814,0.801705719715349,0.661739595804097,-0.0103023647923891
"3218",3218,3218,212115,-0.358435817875744,-0.253867986360356,1.32535654535169,0.241897901510014,0.589837916185817,0.155481187755153,0.833216325511541,-0.923216720238076,0.696556318125054,1.61056881398375,0.194011501066974,0.0433896277808433,-0.0118127423815999
"2763",2763,2763,199582,3.39048488679024,-0.692774945613895,-0.318546259942445,1.54978434801858,0.23421369958228,-1.47757951596894,0.786373468582903,0.391284849648679,-0.51806819141382,1.06967667848483,-0.0513035878548547,-0.460679107819942,-0.012535108560267
"2167",2167,2167,181330,-0.636578676424681,-0.593942262875125,1.23877576631111,0.853181344090591,-0.428692814544097,-0.619903190194598,0.238030985376265,-0.454068011793645,0.524999184009393,1.10544789240368,-0.142797326231237,-0.139768172330587,-0.0129258823778053
"2858",2858,2858,201885,-0.516865990105218,-0.606520967950968,1.17241296871505,0.821446629199174,0.317974450464675,0.795927216476997,0.627201440739391,-1.21931151830348,0.415202618175371,1.83822619528161,-0.173961132315769,0.520138607482655,-0.013228934340027
"908",908,908,139861,-0.612547133446053,-0.500949693207282,1.34451789888515,0.156448279855665,0.339991562125189,0.73868064407728,0.926902039368817,-1.38616912498607,0.415202618175371,2.08566697434443,0.89599620991983,0.434716272136567,-0.0152262566703295
"1606",1606,1606,163462,-0.377127017970233,-0.307776722399685,1.40231735724221,1.69506171086167,-0.108487429742259,0.448869871303708,1.48901632251247,-1.35828575835211,1.17005400828428,2.10107931134102,0.843257461161392,0.599019592824763,-0.0172928883561472
"51",51,51,102094,0.211200756432478,-0.604274770615996,0.859720860993394,-0.183529362464681,0.680299527138803,0.0184983180843992,0.317944899296522,-0.626236735930328,0.305406052341349,0.965832800242143,-0.366937008454602,-0.185557622358445,-0.0196832180448705
"3706",3706,3706,225548,-0.47191810416371,0.255120329744312,0.899477426164337,0.326046920095042,0.621427685090034,-0.849400609904182,0.0275191863389658,-0.351386407681279,0.120124347496436,1.26680532062604,-0.927086446025293,-0.158622651753823,-0.0210970360161984
"1365",1365,1365,155317,-0.636133647851002,-0.420086589148288,1.36415953954933,0.350628318105197,1.06655624692219,0.496404971599902,0.552159183939712,-1.37421911071437,0.820077454688329,1.81374514893067,0.275516840057289,0.301580560290864,-0.0228570136188335
"1150",1150,1150,149222,0.0581109270871432,-0.375611881915841,1.11162341976854,0.0661864268448311,0.593188346221113,-0.131262804354149,0.692687754725626,-0.438577252552556,0.573035181561778,1.33726787608753,-0.291025173120486,-0.16901185470132,-0.0232413716334879
"613",613,613,127741,-0.661945305124344,0.047571695992894,1.32774267638487,0.144872912538714,0.0834443479939705,-0.133818454907708,0.645844897796989,-0.856385158940803,0.422064903539997,1.04753526506033,-0.108836768318606,-0.166318357640857,-0.0243137881482444
"4260",4260,4260,243665,2.38116008168786,-0.395378418463595,0.792518073446395,-0.528839477369241,1.33698381405677,0.228572793586936,-0.759440810062154,-0.0707823688569686,-0.0720196427131035,0.355356179092707,-0.497185736448928,-0.874323299248067,-0.0265124479416813
"2174",2174,2174,181464,-0.733149876912872,-0.508137524679192,1.47870085131248,0.0570822053595884,0.0360596946376445,0.679900681345426,0.63788161211912,-1.47468774922087,0.730867744948186,2.0481457332888,0.555991094818077,0.446644616261472,-0.0278787763979607
"3941",3941,3941,233277,-0.313487931934236,-0.482530875060511,1.36296795712643,0.106895302914559,0.467786536328614,0.199949507387076,0.692687754725626,-1.07325578831606,0.641658035208042,1.83626988309048,0.524827288733545,0.128811963126931,-0.0280493612325508
"2936",2936,2936,204185,-0.592075819056851,-0.644257083178499,1.34802016069181,1.0895009217861,0.211239322197395,0.38600086768616,2.31747909015237,-0.889579643028853,0.621071179114163,1.99030251661013,-0.070481314676105,0.328900316189838,-0.0289506695983273
"1911",1911,1911,173920,-0.622782790640654,-0.567437134322455,1.39200371550671,-0.239325234138525,-0.122367782745627,0.139636154323088,0.692687754725626,-1.08520580258776,0.648520320572669,1.42706019236064,-0.329380626762987,0.0176090130592765,-0.0296544001405344
"3949",3949,3949,233374,-0.497284732863373,-0.400769292067528,1.39815468606422,1.18626579014354,-1.78705287742544,1.19205305227862,1.44217346558384,-1.50699704706657,1.85628254474692,2.50935198073645,2.26320831788481,1.20698035790052,-0.0307586156712429
"2213",2213,2213,183026,-0.596081076219956,-0.602477812748019,1.16660464459113,1.82967412853633,0.721461953286722,-0.151708008782619,-0.985504437599761,-0.487705089002869,0.621071179114163,0.17662937723995,-0.0796706421112876,-0.204027316487328,-0.0319003942479139
"2110",2110,2110,179548,-0.151497531115335,-0.526107103358969,1.20752036374,0.971926404319541,-0.743633237861899,-0.480364669970286,1.13769489554769,-0.336780834682537,0.0309146377562925,1.50154788720879,1.26436837927802,-0.0939787223027295,-0.0320022065491523
"2443",2443,2443,190725,-0.315268046228949,-0.460967380644779,1.28214222683024,0.120291514528559,-0.681410965777835,0.559785105328161,0.431304613063826,-0.789996190764705,0.374028905987613,1.41169123136978,-0.357348145043977,0.180757977864416,-0.0340878240183828
"3384",3384,3384,216010,-0.422964961059098,-0.514426877217114,1.46852560989432,0.491093449591798,0.669769604170731,0.165192659858676,1.02058775322609,-1.00155570268587,0.806352883959076,1.78894245002794,-0.0820678579639439,0.089179077808701,-0.0341949107059907
"2301",2301,2301,186380,-0.511970675794757,-0.165817050829451,1.31760554222003,0.564577523008399,-0.413376562954174,1.09442720113267,1.50850295099479,-1.02899647619866,1.48571913505709,2.66124610472989,1.41818972982346,0.974570040112065,-0.0350988513271524
"3252",3252,3252,212984,-0.5008449614528,-0.420985068082277,1.22241279044454,-0.101331248483633,0.197358969194027,0.0951678346911644,2.05113060565613,-0.782914700825921,1.07398201317951,1.5046534824408,0.180027741926479,0.0676311013250033,-0.0390785908139314
"2548",2548,2548,194310,-0.374901875101841,-0.0575503392837982,1.26875020969854,1.51713921097864,0.758795316537161,0.273041113218859,1.25480203786928,-0.83381290976093,1.70531226672513,1.48247299438901,0.31826718942966,0.354296145617053,-0.0397523961092447
"4267",4267,4267,244011,-0.442101189727264,1.55881326296209,-0.590438633562862,0.980250263963192,1.35038553419796,-3.61410337874413,0.423997127382959,0.982146666415957,0.408340332810745,0.509118776601807,-0.533543510214215,-0.372178490119041,-0.0397870584022686
"4262",4262,4262,243780,-0.7100083910816,-0.539135047901807,1.4717128030411,-0.122401018206624,-0.471291139278572,1.11180562489687,1.53585917944111,-1.462295141828,1.47199456432784,1.98810175029074,0.951931246481811,0.639806834026047,-0.0399349008776984
"1085",1085,1085,146719,-0.677966333776763,-0.135268767073831,1.33998992268803,1.84176973708101,-0.277444830093603,0.792860435812727,2.00428774872749,-1.1082206448888,1.22495229120129,2.33544802022104,0.880014770902122,0.887608563588571,-0.041047224422923
"1731",1731,1731,167358,-0.695767476723895,-0.425028223285226,1.43699089638118,2.20801956140163,-1.76695029721367,1.30245715619236,2.56640203187115,-1.7703399541651,1.97980368131019,2.01148205126063,1.27795260244307,1.19466722848126,-0.0413999172173622
"1524",1524,1524,160612,-0.114115130926358,-0.415144955011349,0.923272219555474,-0.743438983807103,0.698487575901837,-0.440496521334768,-0.0333765276682637,-0.738655388708522,0.133848918225689,0.929406418470736,-0.476409865725907,-0.338317384216087,-0.0418942012558192
"2561",2561,2561,194824,-0.717128848260453,-0.399421573666545,1.5676865420244,2.32247263150182,-1.51423214597993,1.13122856910392,2.84745917344298,-1.61100643054246,3.20815276157832,2.4817402100479,1.06939482326197,1.38090331094751,-0.0448004303604728
"1194",1194,1194,151111,-0.384247475149086,-0.473096846253628,1.11043267195674,-0.355208967614971,0.0647776663687511,0.0103202363130107,0.617739183639806,-0.705018311499298,0.504412327915514,1.18016283586634,-0.0429133323705574,-0.0597328311054242,-0.0452083332594573
"2609",2609,2609,196158,-0.596526104793634,-0.463213577979751,1.2933064969759,0.1261442283405,-0.761821286624934,0.424335625989543,1.34848775172656,-0.767866534706005,0.463238615727756,2.14704420354751,0.903986929428685,0.440872836846195,-0.0458420392943184
"3130",3130,3130,209542,-0.787888391475302,-0.367974810976936,1.33917424489926,0.320454326896965,0.412743757177326,0.667122428577632,0.848861839725706,-0.952870459356733,0.902424879063846,1.83767865244532,0.150062543768275,0.429714063309995,-0.0466508673872378
"909",909,909,139931,0.31800761411527,-0.523860906023997,1.0381803485646,0.105854820459103,-0.288932018786045,0.503049663039155,0.973744896297455,-0.651464543837245,0.45637633036313,1.62283100252324,0.577566037491984,0.211156016118204,-0.0480528223110388
"1830",1830,1830,171137,-0.406498903833001,-0.474444564654611,1.04635442561524,-0.45665600702196,-0.309513231860005,0.47851541772499,1.3953306086552,-0.453625418672471,0.87497573760534,1.47184329216079,-0.218309625589911,0.227701783775329,-0.0485099561965648
"2527",2527,2527,193654,-0.603201533398808,-0.232304491944624,1.08935434942994,2.48244680902823,-0.154914817374214,0.643610443484891,1.53585917944111,-1.35208945465567,0.538723754738646,1.01260979269767,0.46529642839258,0.528603883958393,-0.0495440648996096
"3533",3533,3533,219471,-0.744275591254829,-0.615954996757851,1.29173930880351,0.0508393106268506,0.942111702754058,0.191260295504977,0.786373468582903,-1.13787438400746,0.449514044998503,1.80974930419506,-0.122420991483658,0.180757977864416,-0.0499720018656992
"2417",2417,2417,190415,-0.579615018993859,-0.210291758061898,1.51111386704101,1.7560599948128,-2.62992534773342,1.31932444984585,0.0368877577246934,-1.63357867972233,2.69348135923134,2.64565822621538,1.97793963141871,1.62562675815522,-0.0505532461400187
"1258",1258,1258,153126,-0.697547591018608,-0.526107103358969,1.38004940583279,0.972576705854201,0.0647776663687511,0.134013723105258,1.58288940779746,-0.643497867656114,0.559310610832526,2.75950095294132,2.46297630560617,0.565543272216161,-0.0508565481383383
"4112",4112,4112,238458,-0.801239248685651,-0.460518141177785,1.38795614189395,0.926015115972532,0.56016267873034,0.426891276543101,2.00428774872749,-1.1560207019756,0.579897466926405,2.08173085085261,-0.200730042670431,0.407011730943242,-0.0517493667672964
"1462",1462,1462,157809,-0.508855475779009,-0.659531225056309,0.861911898578338,0.510602495631604,1.15558195928862,0.0256541396343637,1.71264412148979,-1.24409673308922,0.895562593699219,1.16226185713871,-1.22514028370556,0.180757977864416,-0.0518363288582461
"1171",1171,1171,150163,-0.682416619513546,-0.57821888153032,1.5385533191942,1.96077491792382,-0.0323848046548261,0.99322343921174,2.56640203187115,-1.62516941042003,1.52003056188022,2.65445173790505,1.05900688790046,1.0053528636602,-0.0525413962750625
"4161",4161,4161,240365,-0.746055705549542,-0.588551389271192,1.39923475106365,-0.12539240526606,0.536231035621085,0.383445217132601,1.1455644955117,-1.18257628924603,0.504412327915514,1.79736595261663,-0.333775522492856,0.180757977864416,-0.0534728606618667
"576",576,576,126614,-0.773202448543919,-0.274982241309093,1.39424458536318,0.78737082878298,0.719068788975797,0.669678079131191,0.505316327011074,-1.57913972581793,1.01908373026249,2.22654277788722,0.750565114858681,0.687904995820016,-0.0542696611361763
"1642",1642,1642,164748,-0.605871704840878,-0.352251429632132,1.06317174067733,3.98152190672689,-1.37638588167062,0.658433216695532,1.34848775172656,-1.61808792048124,-0.188678493911752,0.60517267738317,-0.430063692574552,0.64250033108651,-0.0556184211606928
"3922",3922,3922,232609,-0.340189646354934,-0.518470032420064,1.35758815590154,0.82378771472395,-0.11423102408848,-0.0300590424332185,1.90329454918935,-0.871433325060719,0.586759752291031,1.67381845585958,0.636697361857506,0.089179077808701,-0.0557241673295059
"598",598,598,127185,-0.807024620143469,-0.257911141563305,0.977363113943788,-0.0629634579386823,1.03783827519108,-0.936803858835894,-0.244169383847135,-0.908611147239334,0.0789506353086774,0.60959155136871,-1.53238344882101,-0.401037387195422,-0.0559744700114996
"1113",1113,1113,147767,-0.587625533320068,-0.241289281284512,1.47897418995655,1.50257245660225,-2.68161769684941,1.33670287361005,1.16111632401201,-1.73537509759235,2.1650853861551,3.04484873878914,2.1705159715821,1.66256614641298,-0.0648373532282187
"2177",2177,2177,181604,-0.578724961846502,-0.215233392198836,0.941045208573477,0.291320818144188,-0.779530702525783,0.405934942003919,1.72323060715566,-0.59658299681167,0.271094625518217,1.51129010187115,-0.533543510214215,0.394698601523986,-0.0652017193221644
"2073",2073,2073,178369,-0.034455016237943,-0.504094369476243,0.454941583488102,0.0361424959435304,-1.21365070852768,-0.980761048357106,-0.0581095561265846,-0.30491412995801,0.126986632861062,0.366220872416628,-0.545130053502054,-0.175553204705299,-0.0670547387195808
"4162",4162,4162,240374,-0.45901227552704,-0.157730740423552,1.10920914124651,-0.580213298607396,0.808094501342227,0.155992317865865,0.244307928204703,-0.422643900190292,0.257370054788964,0.744430574023705,-0.91789711859011,-0.282138731240733,-0.0673847113184775
"674",674,674,130253,-0.687311933824007,-0.394929178996601,1.41396606059898,2.73879567399127,-0.573718571786185,0.589430651749444,1.47917932255746,-1.51983224758062,1.44454542286933,1.88646873528735,0.647085297219017,0.893380343003847,-0.0698686714531581
"275",275,275,111948,-0.786553305754268,-0.0854031862374516,1.12815737599776,2.58350366751442,-1.05761639545533,1.04331419006149,1.44217346558384,-1.46672107303974,1.18377857901353,2.33454319130842,0.964716397695978,1.37012932270566,-0.0700383463902261
"2745",2745,2745,199193,-0.556028504588909,-0.527454821759952,1.44820253596727,-0.120580173909575,-0.839359810298922,1.13838439065388,1.20795918094065,-1.3720061451085,1.01222144489787,2.48829745772665,1.18206396833682,0.822195063548774,-0.0706527511712411
"2805",2805,2805,200253,-0.646369305045604,-0.50993448254717,1.41780054186517,-0.672556116529143,-0.548351030090375,-0.186975986421731,0.0486921576707102,-1.37023577262381,0.298543766976722,0.702607320643032,-1.03296347951761,-0.300223640075265,-0.0706932767789496
"4",4,4,100706,-0.286786217513538,-0.556655387114589,1.11925495104483,0.371698087828187,0.617119989330368,0.31955395329363,0.833216325511541,-0.995359398989437,0.868113452240714,1.28764803470603,-0.32258851518046,0.180757977864416,-0.0734601702897531
"1647",1647,1647,164924,-0.666840619434805,-0.272736043974121,1.48159626560341,2.30543473129372,-1.68606134350438,1.29530133464239,1.44217346558384,-1.76414365046866,2.32291794954151,2.89843289565161,1.68987419312451,1.6337072493366,-0.0736794770733122
"3968",3968,3968,234030,-0.0460257591535787,-0.374264163514858,1.09904137626062,0.648336360672632,0.297393237390714,0.796949476698421,1.40282546576378,-1.09095951316302,0.586759752291031,1.80220015864858,0.761752122171077,0.482044863341832,-0.074623559777693
"2096",2096,2096,179159,-0.535112161626029,-0.546772118840712,1.3393380493328,1.92552857474524,-0.385615856947437,0.863907521201662,1.91060203487022,-1.77122514040744,1.43768313750471,2.23976512464934,0.31826718942966,1.0053528636602,-0.0756883950254224
"2535",2535,2535,193900,-0.620112619198584,-0.210740997528892,1.3689671730494,2.76415743384302,-1.61235188272787,1.08778250969342,1.72323060715566,-1.40564322231773,1.78079740573603,2.10364723426832,1.41898880177435,1.26161986969847,-0.0757351588712243
"1181",1181,1181,150534,-0.711788505376313,-0.589449868205181,1.45204773553912,0.598523263117661,0.661154212651398,0.706479447102438,2.16805037655001,-1.22196707703052,0.53186146937402,1.81083578711076,0.570374389934015,0.293884854403829,-0.0779423785634053
"3086",3086,3086,207971,-0.64725936219296,-0.53239645589689,1.23408051020226,1.44443549940363,-1.38212947601684,0.865952041644509,1.62954489329839,-1.68890281986908,0.737730030312812,1.56626479718622,0.695828686223028,0.788333957645821,-0.0795090836223653
"1952",1952,1952,174899,-0.696657533871251,-0.637967730640577,1.43060459894089,0.582265724751156,-0.141513097233031,0.655366436031262,1.29939643766535,-0.974114929173085,1.1769162936489,1.93952338582318,-0.200730042670431,0.520138607482655,-0.0801541734884773
"2911",2911,2911,203517,-0.460792389821753,-0.59349302340813,1.08525827827602,0.385614540669916,0.729598711943869,0.565918666656702,0.880059182440179,-0.882055559968895,0.216196342601205,1.58745411181296,0.112106626101217,0.29850227793605,-0.081021994751377
"1013",1013,1013,144050,-0.633908504982611,-0.341469682424266,1.42126402203979,1.37108148629396,-2.88982299189993,1.43637324519884,0.309513185049367,-1.8026492520108,2.1376362446966,2.59067012871065,2.09500367222343,1.6329376787479,-0.0812462611268199
"3872",3872,3872,230913,-0.734484962633907,-0.609665644219929,1.13501996339121,-0.139048737493924,1.25992392324497,0.150881016758747,1.2692296378033,-1.1099910173735,-0.0926064988069827,0.886627942133221,-0.533543510214215,-0.204027316487328,-0.0814973740119363
"2496",2496,2496,192703,-0.678411362350441,0.129782518452871,1.42935023239848,1.61000227012812,-0.124282314194367,0.664566778024073,1.81691632101294,-1.08432061634541,1.97980368131019,2.2189466341216,1.08537626227968,0.878758501818481,-0.0834775919059085
"1992",1992,1992,176044,3.21202842874524,-0.678848522137068,-1.22184834519819,-1.19539855039593,-2.5274979152258,-0.306580432328285,1.39514323722748,1.03437265471449,-0.703349896258733,0.733566242921126,-0.31220057981895,0.180757977864416,-0.0839847642753856
"3140",3140,3140,209807,-0.690427133839755,-0.229159815675663,1.11793896301183,-0.227099565286914,0.00925625435527863,0.0987457454661469,1.04869346738328,-0.555864429663663,0.634795749843416,0.92187760259708,-0.270648838372907,-0.0289500075572846,-0.0864981885716899
"3891",3891,3891,231554,-0.0513661020377183,-0.548119837241695,0.549826675058601,0.531932385968458,1.3810180373778,-0.547322714473527,0.224259185439246,-0.345632697106017,0.490687757186262,1.50881128539401,0.46529642839258,0.180757977864416,-0.0866022813729303
"2739",2739,2739,199111,-0.695767476723895,-0.523860906023997,1.06823877314353,-0.431424307477145,0.191615374847806,0.326709774843595,0.552159183939712,-0.865679614485457,0.113262062131809,2.10885443772732,0.725793884381233,0.43740976919703,-0.0875618084184889
"907",907,907,139764,0.409683500292999,-0.547670597774701,0.824996513082505,-0.424791231823611,0.024093873083017,-0.0551044178580952,0.692687754725626,-0.254015921023001,0.161298059684194,0.806919143582073,-0.245478071920016,-0.263284251817497,-0.0876714586600096
"2487",2487,2487,192323,-0.598751247662025,-0.507688285212198,1.22542655388514,0.765910878139194,-0.152521653063289,0.78212670348778,1.80211397822349,-0.934281548267426,1.07398201317951,2.40695943285631,0.725793884381233,0.822195063548774,-0.0877015692191304
"1918",1918,1918,174066,-0.67084587659791,-0.583609755134253,1.42635842672906,0.158139063845782,-1.13850534916462,1.11129449478616,1.20795918094065,-1.43618214767873,1.06025744245025,2.50090941624963,0.781728920943213,0.947250284213092,-0.0877110958766143
"820",820,820,136774,-0.72825456260241,-0.0597965366187703,0.651070347103919,3.90517650655779,0.769803872367418,0.642077053152755,2.94114488730025,-1.01262053071522,0.120124347496436,1.81617456747228,0.619117778938027,1.06884243722824,-0.0895553427739576
"1828",1828,1828,171100,-0.544902790246951,-0.5557569081806,1.32677528604279,0.0837445682806561,-0.145820792992697,1.06887069559708,2.05216114850856,-1.35031908217098,1.17005400828428,2.40560336670674,0.780929848992327,0.797184019415911,-0.0897112129777872
"1871",1871,1871,172699,-0.309482674771132,-0.499152735339304,1.25992391131326,0.0214456812602101,0.714282460353946,0.347154979272066,1.64191140752755,-0.646153426383157,0.675969462031174,1.58624094198286,-0.0608924512654797,0.0710941689741689,-0.0916694601849998
"40",40,40,101879,-0.229377531509038,-0.606071728483974,0.947273766133194,-0.578002273389551,-0.0601455106615627,0.0813673217019465,0.250116442463854,-0.562060733360099,0.223058627965832,1.14767497730315,-0.676177853447266,0.00568066893437243,-0.0918504076299259
"3263",3263,3263,213321,-0.714013648244705,-0.443896280898992,1.25236623745509,1.17599102589591,-0.0893421152548543,0.198927247165653,2.05113060565613,-1.08564839570893,1.02594601562712,1.92637674332156,-0.0796706421112876,0.541686583966352,-0.0933153811032217
"2298",2298,2298,186283,-0.368226446496667,-0.217479589533808,1.26440429849224,1.62417884358371,0.0848802465805257,0.502027402817731,1.7700734640843,-1.21444299397056,1.13574258146114,2.01554834804729,0.198805932772287,0.679439719344277,-0.094084035320896
"1033",1033,1033,144962,-0.646369305045604,-0.0314944501981224,1.36597578333677,0.632729123840787,-0.0682822693187092,0.557740584885314,1.20795918094065,-1.0316520349257,1.06711972781488,2.53899907314639,1.41139761824094,0.772557760577399,-0.0947850004869855
"2287",2287,2287,185828,-0.435870789695768,0.201660833171977,1.37309490763307,0.320844507817761,-0.275051665782677,0.669166949020479,1.06743061015473,-0.693068297227601,2.17194767151973,1.65521657883495,0.0282040712582464,0.550151860442091,-0.0953631177714518
"369",369,369,117140,-0.556028504588909,1.43347545167065,1.01283466376752,0.904945346249542,-1.08059077284022,0.794393826144862,1.81925846385937,-0.342091952136625,1.19064086437815,1.73536946075153,-0.0341235409108177,0.822195063548774,-0.096042116366527
"1571",1571,1571,161873,1.26591847605005,-0.49466034066936,0.721374823589291,-0.202648227583691,-0.339667102177667,0.414113023775307,0.692687754725626,-0.439462438794903,1.62296484234962,1.0946867943836,-0.321789443229575,0.180757977864416,-0.0961630681070247
"3855",3855,3855,230603,-0.777652734280701,-0.500949693207282,1.37317253833502,-0.362492344803165,-0.388009021258363,-0.264156633139208,-0.61891223927624,-0.60986079044689,0.36030433525836,1.42287431725343,0.150062543768275,-0.00547810460182821,-0.0988767095394246
"1808",1808,1808,170301,-0.734929991207585,-0.386393629123707,1.51857217685929,0.989354485448434,0.395991607000847,1.01826881463662,2.5502880890877,-1.43131362334582,0.689694032760427,2.86750566774095,1.32150202376633,0.863367090044411,-0.101248703852691
"1805",1805,1805,170082,-0.612992162019731,-0.52520862442498,1.33991239880767,0.140060681182228,0.540538731380751,0.637988012267061,1.53585917944111,-0.751933182343741,0.449514044998503,2.19112934809906,0.760553514244749,0.407011730943242,-0.101262626154485
"1549",1549,1549,161253,-0.746055705549542,-0.616404236224845,1.38274355314292,0.129135615399937,0.642966163888364,0.312909261854377,1.11165026709537,-0.874531476908937,0.43578947426925,1.7601222636644,0.198805932772287,0.180757977864416,-0.102607495041579
"3275",3275,3275,213507,-0.727809534028732,-0.49061718546641,1.43886206588776,1.47343894784948,0.067649463541862,0.717724309538097,2.5838275746486,-1.30251902508419,0.902424879063846,2.57026452523525,0.243154426046429,0.822195063548774,-0.103995915165491
"3769",3769,3769,227881,-0.0108685018329932,0.119899250178994,0.973829753566998,-0.45535540395264,0.216982916543616,0.410535113000325,0.868816896777306,-0.461149501732429,0.566172896197152,1.63969344738534,0.507247705814065,0.251173686730785,-0.105943419459317
"560",560,560,125763,-0.601421419104095,1.26321369367977,1.05086386988508,2.24300578396635,-0.347325227972628,0.846529097437463,1.81691632101294,-0.724492408830954,0.765179171771318,2.22302003950209,0.332250948570155,1.08692734606277,-0.106978807667937
"2227",2227,2227,183211,-0.724249305439306,-0.518020792953069,1.38914986452517,1.66254663412866,-0.314778193344041,0.177459782515759,1.44217346558384,-1.13654660464394,0.60734660838491,1.45840456342442,0.065760452949862,0.35583528679446,-0.1088081999549
"3886",3886,3886,231174,-0.795008848654155,-0.531947216429896,1.46434377071504,0.0129917613096277,0.205974360713359,0.832217454337533,1.21845198089266,-1.5388637517911,0.758316886406691,2.52337827776741,0.864832403835298,0.725229169372135,-0.111024014688119
"4134",4134,4134,239390,0.217431156463974,-0.0696798048926472,0.96543569417727,-0.312809307555127,-1.62096727424721,0.366577923479113,1.98086632026317,-0.180102869786944,0.408340332810745,1.63923356211385,0.219981339470751,0.281956510278925,-0.11401165105987
"2844",2844,2844,201548,-0.424745075353811,-0.537338090033829,1.12046152355797,0.760448345248048,0.172470060360401,0.260262860451065,1.91060203487022,-0.978540860384825,0.566172896197152,1.83594587609995,0.104914978543248,0.421248786834256,-0.114749082872827
"5823",5823,5823,448309,2.2245100237531,-0.602028573281024,0.388553077496164,1.5478334434146,-1.18206093962346,-0.0361926037617602,2.42587346108524,0.559027642573621,0.737730030312812,1.44509342715582,0.332250948570155,0.180757977864416,-0.116765998126846
"746",746,746,133872,-0.209796274267193,0.256917287612289,1.11299206437115,0.129655856627665,1.47722324267701,-0.0515265070831132,0.880059182440179,-0.84487773779028,1.18377857901353,0.891967311104426,-0.303011252383767,-0.0939787223027295,-0.117760272155198
"3447",3447,3447,217688,0.387432071609084,-0.580465078865293,1.17374983389478,0.32461625671879,-0.501445009596234,-0.326003376535332,0.692687754725626,-0.266851121537047,0.195609486507326,0.868421791924855,-0.580289219341013,-0.344089163631363,-0.118023214529015
"583",583,583,126775,-0.802574334406686,-0.386842868590701,1.48569218893352,1.30566115190715,-1.56353133078499,1.17569688873584,2.19165917644204,-1.59463048505902,2.94052363235789,2.52861169699605,1.54084727428438,1.42553840509231,-0.121214112215837
"2647",2647,2647,197230,-0.268985074566406,-0.309124440800668,1.17293683959382,0.644304491157738,-0.600522012068552,-0.0903723954972072,1.44217346558384,-0.183643614756337,0.0583637792147981,1.80984198758098,-0.644614511387291,0.180757977864416,-0.121251612596208
